kind	text	url
link	一、概述 ........................................................................................... 1	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201412/t20141223_175492.htm#_Toc403649697
link	（一）规划目的 ........................................................................... 1	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201412/t20141223_175492.htm#_Toc403649698
link	（二）规划定位 ........................................................................... 1	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201412/t20141223_175492.htm#_Toc403649699
link	（三）规划范围 ........................................................................... 1	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201412/t20141223_175492.htm#_Toc403649700
link	（四）编制依据 ........................................................................... 2	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201412/t20141223_175492.htm#_Toc403649701
link	二、现状分析与面临形势 ............................................................. 5	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201412/t20141223_175492.htm#_Toc403649702
link	（一）污染风险特征分析 ............................................................ 5	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201412/t20141223_175492.htm#_Toc403649703
link	（二）能力建设既得成就 ............................................................ 6	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201412/t20141223_175492.htm#_Toc403649704
link	（三）能力建设存在问题 ............................................................ 9	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201412/t20141223_175492.htm#_Toc403649705
link	三、总体要求和规划目标 ........................................................... 12	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201412/t20141223_175492.htm#_Toc403649706
link	（一）总体要求 ......................................................................... 12	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201412/t20141223_175492.htm#_Toc403649707
link	（二）基本原则 ......................................................................... 12	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201412/t20141223_175492.htm#_Toc403649708
link	（三）规划目标 ......................................................................... 13	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201412/t20141223_175492.htm#_Toc403649709
link	四、主要任务 ................................................................................ 15	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201412/t20141223_175492.htm#_Toc403649710
link	（一）加强应急预案体系建设，提升应急处置能力 ................ 15	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201412/t20141223_175492.htm#_Toc403649711
link	（二）加强应急体制机制建设，提升应急组织能力 ................ 16	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201412/t20141223_175492.htm#_Toc403649712
link	（三）加强应急信息系统建设，提升快速反应能力 ................ 17	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201412/t20141223_175492.htm#_Toc403649713
link	（四）加强应急设备设施建设，提升应急保障能力 ................ 18	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201412/t20141223_175492.htm#_Toc403649714
link	（五）加强应急队伍体系建设，提升应急救援能力 ................ 20	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201412/t20141223_175492.htm#_Toc403649715
link	五、建设项目与资金匡算 ........................................................... 21	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201412/t20141223_175492.htm#_Toc403649716
link	六、保障措施 ................................................................................ 24	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201412/t20141223_175492.htm#_Toc403649717
link	[1]	http://wcm.putian.gov.cn:8000/wcm/app/editor/editor/fckeditor.jsp?InstanceName=TRS_Editor&Toolbar=7651&SiteId=4&Version=1.0.0.11&ItemCount=44&excludeToolbar=#_ftn1
link	[2]	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201412/t20141223_175492.htm#_ftn2
link	[1]	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201412/t20141223_175492.htm#_ftnref1
link	[2]	https://www.putian.gov.cn/zfxxgk/szfwj/hjbh/201412/t20141223_175492.htm#_ftnref2
