kind	text	url
link	前 言 ................................................................. 5	https://www.putian.gov.cn/zwgk/ghxx/zxgh/202112/t20211223_1691612.htm#_Toc25448
link	第一章 指导思想和主要目标 ............................................. 6	https://www.putian.gov.cn/zwgk/ghxx/zxgh/202112/t20211223_1691612.htm#_Toc11000
link	第一节 发展基础 .................................................... 6	https://www.putian.gov.cn/zwgk/ghxx/zxgh/202112/t20211223_1691612.htm#_Toc3404
link	第二节 指导思想 ................................................... 11	https://www.putian.gov.cn/zwgk/ghxx/zxgh/202112/t20211223_1691612.htm#_Toc30946
link	第三节 主要目标 ................................................... 13	https://www.putian.gov.cn/zwgk/ghxx/zxgh/202112/t20211223_1691612.htm#_Toc1155
link	第二章 推动实现更加充分更高质量就业 .................................. 17	https://www.putian.gov.cn/zwgk/ghxx/zxgh/202112/t20211223_1691612.htm#_Toc774
link	第一节 强化就业优先政策 ........................................... 17	https://www.putian.gov.cn/zwgk/ghxx/zxgh/202112/t20211223_1691612.htm#_Toc4474
link	第二节 促进 创业带动就业、多渠道灵活就业 ........................... 17	https://www.putian.gov.cn/zwgk/ghxx/zxgh/202112/t20211223_1691612.htm#_Toc15764
link	第三节 完善重点群体就业支持体系 ................................... 18	https://www.putian.gov.cn/zwgk/ghxx/zxgh/202112/t20211223_1691612.htm#_Toc4759
link	第四节 大力实施职业技能培训 ....................................... 19	https://www.putian.gov.cn/zwgk/ghxx/zxgh/202112/t20211223_1691612.htm#_Toc10372
link	第五节 建设高标准人力资源市场体系 ................................. 20	https://www.putian.gov.cn/zwgk/ghxx/zxgh/202112/t20211223_1691612.htm#_Toc1292
link	第三章 健全多层 次社会保障体系 ........................................ 22	https://www.putian.gov.cn/zwgk/ghxx/zxgh/202112/t20211223_1691612.htm#_Toc15607
link	第一节 全面实施全民参保计划 ....................................... 22	https://www.putian.gov.cn/zwgk/ghxx/zxgh/202112/t20211223_1691612.htm#_Toc29537
link	第二节 完善社会保障制度体系 ....................................... 23	https://www.putian.gov.cn/zwgk/ghxx/zxgh/202112/t20211223_1691612.htm#_Toc8596
link	第三节 确立适度的保障水平 ......................................... 24	https://www.putian.gov.cn/zwgk/ghxx/zxgh/202112/t20211223_1691612.htm#_Toc7896
link	第四节 加强社保基金风险防控 ....................................... 24	https://www.putian.gov.cn/zwgk/ghxx/zxgh/202112/t20211223_1691612.htm#_Toc23271
link	第四章 壮大高素质人才队伍 ............................................ 26	https://www.putian.gov.cn/zwgk/ghxx/zxgh/202112/t20211223_1691612.htm#_Toc26838
link	第一节 加快引进高层次人才 ......................................... 26	https://www.putian.gov.cn/zwgk/ghxx/zxgh/202112/t20211223_1691612.htm#_Toc8100
link	第二节 加大人才平台项目支持 ....................................... 27	https://www.putian.gov.cn/zwgk/ghxx/zxgh/202112/t20211223_1691612.htm#_Toc9375
